product_id,product_sku,product_name,brand,category,subcategory,color,size,unit_price,start_date,end_date,is_active
14180,CR-IN-ACC-14180,Croma Cables 5JE57,Croma,Accessories,Cables,Red,XS,1642.79,2025-07-09,,1
14181,CR-IN-GAM-14181,Croma Consoles 6UPFI,Croma,Gaming,Consoles,Purple,OneSize,29133.84,2024-05-31,,1
14182,CR-IN-CAM-14182,Croma DSLR TZPOL,Croma,Cameras,DSLR,White,XL,218416.52,2024-09-16,,1
14183,CR-IN-SMA-14183,Croma Smart Lights 19YI0,Croma,Smart Home,Smart Lights,White,M,12819.98,2025-05-25,,1
14184,CR-IN-ACC-14184,Croma Cables 8WH1O,Croma,Accessories,Cables,Space Grey,XL,5582.78,2024-10-21,,1
14185,CR-IN-ACC-14185,Croma Cables 02MW1,Croma,Accessories,Cables,Black,XL,9192.81,2024-06-27,,1
14186,CR-IN-SMA-14186,Croma Smart Lights DISAR,Croma,Smart Home,Smart Lights,White,S,6502.51,2024-03-13,,1
14187,CR-IN-WEA-14187,Croma Smartwatch 3T74H,Croma,Wearables,Smartwatch,Gold,OneSize,27134.21,2024-07-09,,1
14188,CR-IN-ACC-14188,Croma Cables 8I7JV,Croma,Accessories,Cables,Space Grey,OneSize,6174.31,2025-02-20,,1
14189,CR-IN-TEL-14189,Croma LED FKP9J,Croma,Televisions,LED,Green,M,186604.14,2024-01-11,,1
14190,CR-IN-ACC-14190,Croma Cables 5L9G8,Croma,Accessories,Cables,Purple,OneSize,4350.19,2025-01-01,,1
14191,CR-IN-TEL-14191,Croma LED LAQ11,Croma,Televisions,LED,Gold,S,216320.17,2025-05-10,,1
14192,CR-IN-CAM-14192,Croma DSLR L26D9,Croma,Cameras,DSLR,Black,L,230496.03,2024-04-06,,1
14193,CR-IN-MOB-14193,Croma Smartphones O009H,Croma,Mobiles,Smartphones,Blue,OneSize,78499.88,2024-12-11,,1
14194,CR-IN-CAM-14194,Croma DSLR F1O1Z,Croma,Cameras,DSLR,Gold,OneSize,168344.03,2024-12-07,,1
14195,CR-IN-APP-14195,Croma Washers ONQQX,Croma,Appliances,Washers,Green,XS,15552.65,2024-10-06,,1
14196,CR-IN-WEA-14196,Croma Smartwatch G0VMI,Croma,Wearables,Smartwatch,Silver,XS,8682.43,2024-08-09,,1
14197,CR-IN-CAM-14197,Croma DSLR FTQ21,Croma,Cameras,DSLR,Gold,L,149494.14,2024-02-12,,1
14198,CR-IN-GAM-14198,Croma Consoles MG1XY,Croma,Gaming,Consoles,Silver,M,68393.82,2024-07-31,,1
14199,CR-IN-ACC-14199,Croma Cables 88WJE,Croma,Accessories,Cables,White,XS,6460.05,2024-02-01,,1
14200,CR-IN-ACC-14200,Croma Cables 1JGQQ,Croma,Accessories,Cables,Silver,XL,2092.41,2024-07-29,,1
14201,CR-IN-WEA-14201,Croma Smartwatch JAY5V,Croma,Wearables,Smartwatch,Space Grey,XS,49445.88,2025-04-25,,1
14202,CR-IN-WEA-14202,Croma Smartwatch LQ0EC,Croma,Wearables,Smartwatch,Green,L,44789.47,2024-12-11,,1
14203,CR-IN-APP-14203,Croma Washers R9VJ6,Croma,Appliances,Washers,Space Grey,L,42915.65,2024-02-26,,1
14204,CR-IN-MOB-14204,Croma Smartphones PJS72,Croma,Mobiles,Smartphones,Silver,S,55466.28,2024-01-13,,1
14205,CR-IN-AUD-14205,Croma Headphones HV2AC,Croma,Audio,Headphones,Blue,XL,49492.54,2025-05-20,,1
14206,CR-IN-APP-14206,Croma Washers TD7MV,Croma,Appliances,Washers,Green,XL,96330.66,2024-12-23,,1
14207,CR-IN-CAM-14207,Croma DSLR 3R7W9,Croma,Cameras,DSLR,Blue,M,43858.11,2025-07-14,,1
14208,CR-IN-CAM-14208,Croma DSLR THQCB,Croma,Cameras,DSLR,Purple,XL,30171.74,2024-10-26,,1
14209,CR-IN-SMA-14209,Croma Smart Lights GELMC,Croma,Smart Home,Smart Lights,Purple,S,25955.19,2025-02-13,,1
14210,CR-IN-SMA-14210,Croma Smart Lights 2UIZ5,Croma,Smart Home,Smart Lights,Silver,XS,6989.81,2024-12-07,,1
14211,CR-IN-SMA-14211,Croma Smart Lights 2ATNX,Croma,Smart Home,Smart Lights,Space Grey,S,3540.57,2025-07-15,,1
14212,CR-IN-ACC-14212,Croma Cables FBFXN,Croma,Accessories,Cables,Silver,S,3936.99,2024-08-01,,1
14213,CR-IN-SMA-14213,Croma Smart Lights F353A,Croma,Smart Home,Smart Lights,Black,XS,27703.09,2025-07-23,,1
14214,CR-IN-AUD-14214,Croma Headphones YTS03,Croma,Audio,Headphones,Green,XL,4068.85,2024-07-11,,1
14215,CR-IN-CAM-14215,Croma DSLR 5L9P5,Croma,Cameras,DSLR,Silver,S,29870.46,2024-05-15,,1
14216,CR-IN-AUD-14216,Croma Headphones 54YV9,Croma,Audio,Headphones,Black,M,8858.76,2024-12-01,,1
14217,CR-IN-GAM-14217,Croma Consoles VF6ZB,Croma,Gaming,Consoles,White,S,45918.05,2024-02-27,,1
14218,CR-IN-WEA-14218,Croma Smartwatch DN04N,Croma,Wearables,Smartwatch,White,OneSize,5592.1,2025-09-03,,1
14219,CR-IN-CAM-14219,Croma DSLR RI3N5,Croma,Cameras,DSLR,Gold,XS,22968.74,2024-10-24,,1
14220,CR-IN-MOB-14220,Croma Smartphones Z3M8U,Croma,Mobiles,Smartphones,Black,S,87385.79,2024-03-07,,1
14221,CR-IN-LAP-14221,Croma Ultrabooks LDTM5,Croma,Laptops,Ultrabooks,Silver,OneSize,124171.61,2025-01-20,,1
14222,CR-IN-WEA-14222,Croma Smartwatch 6JFU7,Croma,Wearables,Smartwatch,Blue,OneSize,25308.74,2025-03-05,,1
14223,CR-IN-MOB-14223,Croma Smartphones C45G2,Croma,Mobiles,Smartphones,Black,L,37885.07,2025-08-31,,1
14224,CR-IN-LAP-14224,Croma Ultrabooks F6YAZ,Croma,Laptops,Ultrabooks,Red,L,85606.82,2025-03-03,,1
14225,CR-IN-AUD-14225,Croma Headphones ZTNOK,Croma,Audio,Headphones,Space Grey,OneSize,22064.86,2024-12-22,,1
14226,CR-IN-AUD-14226,Croma Headphones S423I,Croma,Audio,Headphones,White,XL,31389.89,2024-07-12,,1
14227,CR-IN-LAP-14227,Croma Ultrabooks 8UHTB,Croma,Laptops,Ultrabooks,White,OneSize,109785.38,2024-01-06,,1
14228,CR-IN-WEA-14228,Croma Smartwatch 7TSL0,Croma,Wearables,Smartwatch,Space Grey,M,30405.09,2025-08-14,,1
14229,CR-IN-MOB-14229,Croma Smartphones QKX8A,Croma,Mobiles,Smartphones,Blue,M,35309.82,2025-06-19,,1
14230,CR-IN-GAM-14230,Croma Consoles UMR0Y,Croma,Gaming,Consoles,Gold,M,29351.42,2024-08-14,,1
14231,CR-IN-SMA-14231,Croma Smart Lights 52YVH,Croma,Smart Home,Smart Lights,Black,OneSize,18434.31,2024-05-31,,1
14232,CR-IN-GAM-14232,Croma Consoles AXDYT,Croma,Gaming,Consoles,Red,XS,5847.47,2025-07-22,,1
14233,CR-IN-ACC-14233,Croma Cables 0PSHR,Croma,Accessories,Cables,Blue,M,3865.56,2024-09-22,,1
14234,CR-IN-APP-14234,Croma Washers 9RS5S,Croma,Appliances,Washers,Purple,L,11117.58,2024-04-07,,1
14235,CR-IN-GAM-14235,Croma Consoles S2B02,Croma,Gaming,Consoles,Purple,XS,21686.21,2024-02-10,,1
14236,CR-IN-WEA-14236,Croma Smartwatch OTM04,Croma,Wearables,Smartwatch,Blue,M,50113.34,2025-08-07,,1
14237,CR-IN-CAM-14237,Croma DSLR QEB53,Croma,Cameras,DSLR,Black,OneSize,248390.95,2024-08-31,,1
14238,CR-IN-ACC-14238,Croma Cables XN1HL,Croma,Accessories,Cables,Red,S,2125.9,2024-01-06,,1
14239,CR-IN-CAM-14239,Croma DSLR EIRA6,Croma,Cameras,DSLR,Blue,M,145357.02,2025-02-06,,1
14240,CR-IN-GAM-14240,Croma Consoles O3B1K,Croma,Gaming,Consoles,Gold,XS,29814.61,2025-07-10,,1
14241,CR-IN-LAP-14241,Croma Ultrabooks 4V5J6,Croma,Laptops,Ultrabooks,Red,XL,100295.06,2024-01-22,,1
14242,CR-IN-ACC-14242,Croma Cables 9Q1D6,Croma,Accessories,Cables,White,S,1064.3,2024-05-06,,1
14243,CR-IN-LAP-14243,Croma Ultrabooks 61XCJ,Croma,Laptops,Ultrabooks,Gold,OneSize,193335.54,2025-07-08,,1
14244,CR-IN-TEL-14244,Croma LED 6CMPW,Croma,Televisions,LED,Purple,OneSize,141804.37,2024-01-22,,1
14245,CR-IN-MOB-14245,Croma Smartphones CA3LF,Croma,Mobiles,Smartphones,Silver,S,103395.46,2024-10-27,,1
14246,CR-IN-GAM-14246,Croma Consoles 25WD9,Croma,Gaming,Consoles,Space Grey,XL,52986.97,2025-04-23,,1
14247,CR-IN-MOB-14247,Croma Smartphones R20BE,Croma,Mobiles,Smartphones,Green,L,61602.68,2024-11-26,,1
14248,CR-IN-APP-14248,Croma Washers HQ4F6,Croma,Appliances,Washers,Blue,XS,41241.2,2025-03-29,,1
14249,CR-IN-AUD-14249,Croma Headphones 4VT8S,Croma,Audio,Headphones,Space Grey,XS,42746.8,2024-09-27,,1
14250,CR-IN-AUD-14250,Croma Headphones UGWOJ,Croma,Audio,Headphones,Red,S,28145.05,2025-03-13,,1
14251,CR-IN-ACC-14251,Croma Cables TGWYT,Croma,Accessories,Cables,Red,XS,6654.75,2024-05-28,,1
14252,CR-IN-GAM-14252,Croma Consoles A8VWY,Croma,Gaming,Consoles,Space Grey,M,45954.15,2025-01-31,,1
14253,CR-IN-TEL-14253,Croma LED CCT0D,Croma,Televisions,LED,Red,L,76860.9,2024-10-08,,1
14254,CR-IN-AUD-14254,Croma Headphones 89AVA,Croma,Audio,Headphones,Red,XL,13373.71,2025-06-25,,1
14255,CR-IN-APP-14255,Croma Washers 77G9W,Croma,Appliances,Washers,Red,M,23132.53,2024-10-06,,1
14256,CR-IN-SMA-14256,Croma Smart Lights 6X4S3,Croma,Smart Home,Smart Lights,Blue,L,9712.58,2025-08-05,,1
14257,CR-IN-TEL-14257,Croma LED PLDQF,Croma,Televisions,LED,White,S,64414.42,2025-08-30,,1
14258,CR-IN-SMA-14258,Croma Smart Lights G7LSR,Croma,Smart Home,Smart Lights,Green,XS,12778.57,2025-08-19,,1
14259,CR-IN-TEL-14259,Croma LED BW3P2,Croma,Televisions,LED,Purple,S,202382.95,2024-10-08,,1
14260,CR-IN-GAM-14260,Croma Consoles 3B260,Croma,Gaming,Consoles,Red,S,60561.9,2025-02-13,,1
14261,CR-IN-MOB-14261,Croma Smartphones I42YV,Croma,Mobiles,Smartphones,Red,M,66858.72,2025-04-28,,1
14262,CR-IN-CAM-14262,Croma DSLR FY08X,Croma,Cameras,DSLR,Space Grey,M,211516.5,2025-07-20,,1
14263,CR-IN-AUD-14263,Croma Headphones P5A4W,Croma,Audio,Headphones,Silver,L,7632.62,2024-04-19,,1
14264,CR-IN-APP-14264,Croma Washers 3IYBO,Croma,Appliances,Washers,Purple,M,53802.63,2024-07-01,,1
14265,CR-IN-APP-14265,Croma Washers 831VG,Croma,Appliances,Washers,Black,XS,55300.73,2025-06-15,,1
14266,CR-IN-WEA-14266,Croma Smartwatch TG1VL,Croma,Wearables,Smartwatch,Space Grey,S,53061.79,2025-09-11,,1
14267,CR-IN-WEA-14267,Croma Smartwatch 9T9L4,Croma,Wearables,Smartwatch,Green,XS,20580.45,2025-01-11,,1
14268,CR-IN-LAP-14268,Croma Ultrabooks 8MCX8,Croma,Laptops,Ultrabooks,Purple,XS,121242.46,2025-01-27,,1
14269,CR-IN-MOB-14269,Croma Smartphones KXW3H,Croma,Mobiles,Smartphones,Purple,M,42383.5,2024-06-02,,1
14270,CR-IN-WEA-14270,Croma Smartwatch HTD2J,Croma,Wearables,Smartwatch,Red,XL,55805.66,2024-07-01,,1
14271,CR-IN-AUD-14271,Croma Headphones TDDYX,Croma,Audio,Headphones,Red,S,4380.89,2025-05-19,,1
14272,CR-IN-WEA-14272,Croma Smartwatch 1VD64,Croma,Wearables,Smartwatch,Space Grey,S,10871.55,2025-01-28,,1
14273,CR-IN-GAM-14273,Croma Consoles DRSES,Croma,Gaming,Consoles,Gold,OneSize,24638.67,2025-05-16,,1
14274,CR-IN-WEA-14274,Croma Smartwatch LDB92,Croma,Wearables,Smartwatch,Black,XL,48997.79,2024-03-22,,1
14275,CR-IN-GAM-14275,Croma Consoles FMROX,Croma,Gaming,Consoles,Blue,M,48014.63,2025-02-27,,1
14276,CR-IN-GAM-14276,Croma Consoles OM83L,Croma,Gaming,Consoles,Silver,XS,19293.0,2024-12-22,,1
14277,CR-IN-GAM-14277,Croma Consoles A1DI2,Croma,Gaming,Consoles,White,M,25827.72,2025-01-07,,1
14278,CR-IN-LAP-14278,Croma Ultrabooks VYYNU,Croma,Laptops,Ultrabooks,Gold,OneSize,75641.64,2024-09-15,,1
14279,CR-IN-TEL-14279,Croma LED JZK06,Croma,Televisions,LED,White,L,127249.77,2025-01-29,,1
14280,CR-IN-CAM-14280,Croma DSLR VN6AM,Croma,Cameras,DSLR,Silver,M,126569.98,2025-05-22,,1
14281,CR-IN-ACC-14281,Croma Cables AE49M,Croma,Accessories,Cables,Red,S,7396.99,2024-03-10,,1
14282,CR-IN-CAM-14282,Croma DSLR WQZBN,Croma,Cameras,DSLR,Silver,XS,84100.17,2025-03-11,,1
14283,CR-IN-SMA-14283,Croma Smart Lights F1PVK,Croma,Smart Home,Smart Lights,Gold,XL,22863.42,2025-03-18,,1
14284,CR-IN-LAP-14284,Croma Ultrabooks 2GFGZ,Croma,Laptops,Ultrabooks,Silver,M,38205.71,2024-02-05,,1
14285,CR-IN-CAM-14285,Croma DSLR YM6GU,Croma,Cameras,DSLR,Black,OneSize,60198.49,2024-12-07,,1
14286,CR-IN-GAM-14286,Croma Consoles JN1TF,Croma,Gaming,Consoles,Space Grey,M,27610.34,2024-11-14,,1
14287,CR-IN-APP-14287,Croma Washers 00XMF,Croma,Appliances,Washers,Purple,L,54573.51,2025-04-30,,1
14288,CR-IN-ACC-14288,Croma Cables J1A1K,Croma,Accessories,Cables,Green,S,2818.22,2024-07-07,,1
14289,CR-IN-WEA-14289,Croma Smartwatch GCSNU,Croma,Wearables,Smartwatch,Purple,L,8445.54,2024-03-09,,1
14290,CR-IN-WEA-14290,Croma Smartwatch VOTWX,Croma,Wearables,Smartwatch,White,L,27351.75,2025-01-28,,1
14291,CR-IN-SMA-14291,Croma Smart Lights 4NECQ,Croma,Smart Home,Smart Lights,Gold,XL,12339.07,2024-09-01,,1
14292,CR-IN-TEL-14292,Croma LED P4PWL,Croma,Televisions,LED,Space Grey,XS,173832.8,2024-01-20,,1
14293,CR-IN-AUD-14293,Croma Headphones 0A8I5,Croma,Audio,Headphones,Space Grey,XL,23022.33,2025-01-07,,1
14294,CR-IN-MOB-14294,Croma Smartphones 6ENDL,Croma,Mobiles,Smartphones,Space Grey,M,97261.95,2024-10-14,,1
14295,CR-IN-AUD-14295,Croma Headphones RB5HL,Croma,Audio,Headphones,Red,M,27630.55,2025-05-03,,1
14296,CR-IN-APP-14296,Croma Washers E0BOK,Croma,Appliances,Washers,Gold,XL,148758.36,2024-07-21,,1
14297,CR-IN-ACC-14297,Croma Cables EX9I6,Croma,Accessories,Cables,Blue,M,8065.13,2025-03-07,,1
14298,CR-IN-TEL-14298,Croma LED PK70Z,Croma,Televisions,LED,Red,S,141384.14,2025-05-30,,1
14299,CR-IN-WEA-14299,Croma Smartwatch WZJL9,Croma,Wearables,Smartwatch,White,M,14789.96,2024-11-14,,1
14300,CR-IN-AUD-14300,Croma Headphones TZXS2,Croma,Audio,Headphones,White,OneSize,26033.92,2025-01-15,,1
14301,CR-IN-AUD-14301,Croma Headphones UNNCL,Croma,Audio,Headphones,Space Grey,M,44263.04,2025-08-12,,1
14302,CR-IN-APP-14302,Croma Washers 2F4MA,Croma,Appliances,Washers,Black,M,110133.65,2024-08-27,,1
14303,CR-IN-TEL-14303,Croma LED 26W07,Croma,Televisions,LED,Blue,OneSize,170085.33,2024-03-26,,1
14304,CR-IN-TEL-14304,Croma LED UGBKP,Croma,Televisions,LED,Green,XS,139991.68,2024-05-01,,1
14305,CR-IN-WEA-14305,Croma Smartwatch RV170,Croma,Wearables,Smartwatch,Red,S,55617.61,2024-07-27,,1
14306,CR-IN-CAM-14306,Croma DSLR V653H,Croma,Cameras,DSLR,White,OneSize,138969.9,2024-08-27,,1
14307,CR-IN-CAM-14307,Croma DSLR 8GEU9,Croma,Cameras,DSLR,Green,S,78813.07,2024-10-03,,1
14308,CR-IN-ACC-14308,Croma Cables OHAWJ,Croma,Accessories,Cables,Red,M,1743.49,2025-02-26,,1
14309,CR-IN-CAM-14309,Croma DSLR 92POE,Croma,Cameras,DSLR,Silver,OneSize,77764.01,2025-06-02,,1
14310,CR-IN-GAM-14310,Croma Consoles WD0HJ,Croma,Gaming,Consoles,Black,S,17602.75,2024-11-19,,1
14311,CR-IN-TEL-14311,Croma LED C3P6D,Croma,Televisions,LED,White,M,100340.91,2024-01-21,,1
14312,CR-IN-CAM-14312,Croma DSLR 19G0I,Croma,Cameras,DSLR,Blue,L,128675.55,2024-02-11,,1
14313,CR-IN-MOB-14313,Croma Smartphones CZ7DL,Croma,Mobiles,Smartphones,Space Grey,OneSize,58229.78,2024-12-28,,1
14314,CR-IN-APP-14314,Croma Washers 2F99R,Croma,Appliances,Washers,Silver,XS,139083.13,2024-05-10,,1
14315,CR-IN-SMA-14315,Croma Smart Lights GZ2A1,Croma,Smart Home,Smart Lights,Red,OneSize,24054.31,2024-02-11,,1
14316,CR-IN-AUD-14316,Croma Headphones PQ7KF,Croma,Audio,Headphones,Silver,L,11570.17,2025-06-08,,1
14317,CR-IN-LAP-14317,Croma Ultrabooks ICW7M,Croma,Laptops,Ultrabooks,Blue,M,126174.1,2025-04-13,,1
14318,CR-IN-TEL-14318,Croma LED WGBVM,Croma,Televisions,LED,Blue,XL,197228.73,2024-10-28,,1
14319,CR-IN-APP-14319,Croma Washers TLCJC,Croma,Appliances,Washers,Purple,XS,69745.82,2024-09-05,,1
14320,CR-IN-AUD-14320,Croma Headphones Z2ARP,Croma,Audio,Headphones,Silver,L,8941.94,2024-11-15,,1
14321,CR-IN-AUD-14321,Croma Headphones MA0VP,Croma,Audio,Headphones,Green,XL,43064.59,2025-02-23,,1
14322,CR-IN-CAM-14322,Croma DSLR RW85D,Croma,Cameras,DSLR,Black,M,127029.62,2025-08-22,,1
14323,CR-IN-TEL-14323,Croma LED 3APT2,Croma,Televisions,LED,Black,S,184407.74,2025-02-06,,1
14324,CR-IN-CAM-14324,Croma DSLR 8V9QB,Croma,Cameras,DSLR,Gold,XS,114022.44,2024-12-24,,1
14325,CR-IN-AUD-14325,Croma Headphones 2AYTL,Croma,Audio,Headphones,White,L,10386.91,2025-05-05,,1
14326,CR-IN-WEA-14326,Croma Smartwatch T4GSI,Croma,Wearables,Smartwatch,White,OneSize,2055.97,2025-08-05,,1
14327,CR-IN-WEA-14327,Croma Smartwatch KIYUW,Croma,Wearables,Smartwatch,Red,XS,42115.49,2024-09-06,,1
14328,CR-IN-SMA-14328,Croma Smart Lights OAMEE,Croma,Smart Home,Smart Lights,Black,L,13131.23,2025-07-01,,1
14329,CR-IN-MOB-14329,Croma Smartphones Z066V,Croma,Mobiles,Smartphones,Purple,L,90738.54,2024-09-02,,1
14330,CR-IN-SMA-14330,Croma Smart Lights 21S33,Croma,Smart Home,Smart Lights,Space Grey,XL,21345.78,2024-09-25,,1
14331,CR-IN-WEA-14331,Croma Smartwatch 5BFUN,Croma,Wearables,Smartwatch,Space Grey,OneSize,8952.79,2024-06-14,,1
14332,CR-IN-MOB-14332,Croma Smartphones DNC4E,Croma,Mobiles,Smartphones,Silver,L,47637.63,2024-09-02,,1
14333,CR-IN-SMA-14333,Croma Smart Lights WM1XQ,Croma,Smart Home,Smart Lights,Silver,S,29691.17,2024-02-27,,1
14334,CR-IN-GAM-14334,Croma Consoles 1BMV1,Croma,Gaming,Consoles,Blue,OneSize,58642.84,2024-11-05,,1
14335,CR-IN-SMA-14335,Croma Smart Lights QQ7YG,Croma,Smart Home,Smart Lights,Purple,S,18307.64,2024-09-04,,1
14336,CR-IN-APP-14336,Croma Washers LCA9E,Croma,Appliances,Washers,Blue,S,107236.85,2024-07-27,,1
14337,CR-IN-ACC-14337,Croma Cables RP5SL,Croma,Accessories,Cables,Gold,OneSize,5437.12,2024-07-14,,1
14338,CR-IN-LAP-14338,Croma Ultrabooks UY1O8,Croma,Laptops,Ultrabooks,Blue,S,143063.05,2024-12-04,,1
14339,CR-IN-LAP-14339,Croma Ultrabooks B3ULY,Croma,Laptops,Ultrabooks,Gold,XL,135841.16,2025-01-24,,1
14340,CR-IN-WEA-14340,Croma Smartwatch SDHHM,Croma,Wearables,Smartwatch,White,M,20267.07,2024-08-29,,1
14341,CR-IN-AUD-14341,Croma Headphones 1SNEV,Croma,Audio,Headphones,Blue,L,30929.88,2024-10-31,,1
14342,CR-IN-ACC-14342,Croma Cables FB2G3,Croma,Accessories,Cables,Black,XS,8278.88,2024-05-04,,1
14343,CR-IN-CAM-14343,Croma DSLR TQIVK,Croma,Cameras,DSLR,White,L,19472.62,2024-06-30,,1
14344,CR-IN-ACC-14344,Croma Cables V0AHP,Croma,Accessories,Cables,Purple,XL,237.81,2024-02-21,,1
14345,CR-IN-LAP-14345,Croma Ultrabooks Q3C59,Croma,Laptops,Ultrabooks,Gold,S,147216.98,2025-02-09,,1
14346,CR-IN-MOB-14346,Croma Smartphones Z7RW0,Croma,Mobiles,Smartphones,Purple,XL,70477.79,2024-04-02,,1
14347,CR-IN-CAM-14347,Croma DSLR 67RMF,Croma,Cameras,DSLR,Purple,L,216041.54,2024-01-01,,1
14348,CR-IN-LAP-14348,Croma Ultrabooks Y5U8B,Croma,Laptops,Ultrabooks,Gold,S,73850.94,2025-04-30,,1
14349,CR-IN-AUD-14349,Croma Headphones SYF3K,Croma,Audio,Headphones,White,XS,5625.13,2025-09-07,,1
14350,CR-IN-SMA-14350,Croma Smart Lights 73MTI,Croma,Smart Home,Smart Lights,Space Grey,XL,899.38,2025-03-11,,1
14351,CR-IN-TEL-14351,Croma LED XQ2JJ,Croma,Televisions,LED,White,M,81289.04,2025-01-06,,1
14352,CR-IN-SMA-14352,Croma Smart Lights JK94Z,Croma,Smart Home,Smart Lights,Gold,L,13592.49,2024-09-05,,1
14353,CR-IN-CAM-14353,Croma DSLR 3LB61,Croma,Cameras,DSLR,Purple,S,5831.29,2024-07-04,,1
14354,CR-IN-LAP-14354,Croma Ultrabooks 32L3H,Croma,Laptops,Ultrabooks,Gold,XS,100414.79,2025-08-09,,1
14355,CR-IN-LAP-14355,Croma Ultrabooks SJH5R,Croma,Laptops,Ultrabooks,Green,XL,140802.32,2025-03-03,,1
14356,CR-IN-WEA-14356,Croma Smartwatch LLIC7,Croma,Wearables,Smartwatch,Space Grey,OneSize,10362.93,2024-05-11,,1
14357,CR-IN-WEA-14357,Croma Smartwatch SC8TD,Croma,Wearables,Smartwatch,Green,XS,55504.69,2024-05-27,,1
14358,CR-IN-CAM-14358,Croma DSLR 3V7DK,Croma,Cameras,DSLR,White,S,206384.09,2025-01-03,,1
14359,CR-IN-WEA-14359,Croma Smartwatch RTZF9,Croma,Wearables,Smartwatch,Gold,XS,56444.36,2024-06-05,,1
14360,CR-IN-TEL-14360,Croma LED EZXBI,Croma,Televisions,LED,Purple,XL,97521.61,2024-10-19,,1
14361,CR-IN-MOB-14361,Croma Smartphones JGYSH,Croma,Mobiles,Smartphones,Blue,XL,57727.57,2025-09-10,,1
14362,CR-IN-AUD-14362,Croma Headphones NPW6S,Croma,Audio,Headphones,Purple,S,12931.33,2024-02-29,,1
14363,CR-IN-CAM-14363,Croma DSLR 6ZRIE,Croma,Cameras,DSLR,Black,OneSize,12345.5,2025-07-19,,1
14364,CR-IN-CAM-14364,Croma DSLR 0DATH,Croma,Cameras,DSLR,Purple,OneSize,6962.49,2024-01-23,,1
14365,CR-IN-APP-14365,Croma Washers JRUET,Croma,Appliances,Washers,Space Grey,XS,117441.62,2024-11-30,,1
14366,CR-IN-TEL-14366,Croma LED BRATR,Croma,Televisions,LED,Red,S,113531.22,2024-05-26,,1
14367,CR-IN-GAM-14367,Croma Consoles PL30Z,Croma,Gaming,Consoles,Silver,OneSize,62309.39,2024-02-23,,1
14368,CR-IN-WEA-14368,Croma Smartwatch 8YX5O,Croma,Wearables,Smartwatch,Red,S,18174.77,2024-11-08,,1
14369,CR-IN-TEL-14369,Croma LED OQ7XX,Croma,Televisions,LED,Gold,XS,59493.83,2024-11-09,,1
14370,CR-IN-GAM-14370,Croma Consoles YSPV6,Croma,Gaming,Consoles,Silver,XS,3588.09,2025-01-25,,1
14371,CR-IN-AUD-14371,Croma Headphones U9I0B,Croma,Audio,Headphones,Space Grey,XS,43146.13,2024-04-06,,1
14372,CR-IN-GAM-14372,Croma Consoles 2HQTM,Croma,Gaming,Consoles,Red,L,3493.32,2024-10-29,,1
14373,CR-IN-LAP-14373,Croma Ultrabooks TTLQP,Croma,Laptops,Ultrabooks,Silver,S,54375.69,2024-09-22,,1
14374,CR-IN-TEL-14374,Croma LED 3HB8H,Croma,Televisions,LED,Black,M,70262.2,2024-04-08,,1
14375,CR-IN-TEL-14375,Croma LED ARKC2,Croma,Televisions,LED,Red,L,40619.77,2024-12-22,,1
14376,CR-IN-SMA-14376,Croma Smart Lights FHAGI,Croma,Smart Home,Smart Lights,Silver,M,18714.49,2024-04-26,,1
14377,CR-IN-MOB-14377,Croma Smartphones GGLEN,Croma,Mobiles,Smartphones,Space Grey,OneSize,111972.78,2024-01-05,,1
14378,CR-IN-GAM-14378,Croma Consoles VUEU9,Croma,Gaming,Consoles,Gold,S,57271.53,2025-07-29,,1
14379,CR-IN-WEA-14379,Croma Smartwatch YGBCM,Croma,Wearables,Smartwatch,Red,L,48093.8,2024-03-12,,1
14380,CR-IN-MOB-14380,Croma Smartphones Z8NKH,Croma,Mobiles,Smartphones,Space Grey,M,51196.27,2024-10-20,,1
14381,CR-IN-MOB-14381,Croma Smartphones FPZ64,Croma,Mobiles,Smartphones,Black,S,85628.86,2024-11-10,,1
14382,CR-IN-ACC-14382,Croma Cables 0BJX1,Croma,Accessories,Cables,Black,L,6898.09,2025-07-27,,1
14383,CR-IN-TEL-14383,Croma LED 1OSUK,Croma,Televisions,LED,Gold,XL,223619.97,2024-09-16,,1
14384,CR-IN-ACC-14384,Croma Cables N381J,Croma,Accessories,Cables,Blue,XS,8183.96,2025-02-22,,1
14385,CR-IN-SMA-14385,Croma Smart Lights YUASY,Croma,Smart Home,Smart Lights,Blue,L,1450.57,2024-03-05,,1
14386,CR-IN-SMA-14386,Croma Smart Lights G7HB2,Croma,Smart Home,Smart Lights,White,L,25858.3,2024-04-22,,1
14387,CR-IN-AUD-14387,Croma Headphones IUL35,Croma,Audio,Headphones,Red,XS,47920.63,2025-06-07,,1
14388,CR-IN-AUD-14388,Croma Headphones 5TA3S,Croma,Audio,Headphones,Blue,XS,31866.14,2024-02-28,,1
14389,CR-IN-LAP-14389,Croma Ultrabooks 994LQ,Croma,Laptops,Ultrabooks,Purple,L,154840.28,2024-07-24,,1
14390,CR-IN-WEA-14390,Croma Smartwatch R29WE,Croma,Wearables,Smartwatch,Black,S,31447.89,2024-10-13,,1
14391,CR-IN-CAM-14391,Croma DSLR ZZU4M,Croma,Cameras,DSLR,Green,L,123304.7,2025-01-27,,1
14392,CR-IN-TEL-14392,Croma LED 9PQLZ,Croma,Televisions,LED,Space Grey,OneSize,211307.56,2025-06-09,,1
