sales_id,sales_date,sales_time,store_id,product_id,customer_id,employee_id,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_type,transaction_id
15747,2025-09-26,13:15:56,13485,7638,14796,6161,2,25618.96,51237.92,0.0,51237.92,BNPL,IN-TXN-20250926-PNPHQGZS
15748,2025-09-15,13:18:09,20686,8357,6710,13567,1,110623.7,110623.7,0.0,110623.7,CARD,IN-TXN-20250915-RR3SO2QQ
15749,2025-09-30,15:15:58,20549,8406,1544,13244,1,6946.12,6946.12,347.31,6598.81,WALLET,IN-TXN-20250930-5BOGXMWQ
15750,2025-09-22,11:58:45,10954,2035,20419,10135,1,6562.87,6562.87,328.14,6234.73,CARD,IN-TXN-20250922-5CEP1T2P
15751,2025-09-30,14:49:57,4763,3534,1854,11816,1,87198.59,87198.59,0.0,87198.59,CASH,IN-TXN-20250930-UVKYFK5Y
15752,2025-09-26,14:22:23,18225,19452,2690,14489,1,21522.08,21522.08,0.0,21522.08,CASH,IN-TXN-20250926-W2AGU34A
15753,2025-09-24,11:55:15,16009,11369,19147,3578,1,97147.83,97147.83,0.0,97147.83,CARD,IN-TXN-20250924-H717OLRD
15754,2025-09-22,11:59:30,11220,14688,2822,20860,1,164523.86,164523.86,16452.39,148071.47,UPI,IN-TXN-20250922-5I6CHUDV
15755,2025-09-21,19:45:06,4756,12125,15089,15858,1,32101.55,32101.55,3210.16,28891.39,UPI,IN-TXN-20250921-ZE0GZQMQ
15756,2025-09-29,14:17:06,20040,10341,9654,19520,1,67846.63,67846.63,0.0,67846.63,WALLET,IN-TXN-20250929-GEKFZGDC
15757,2025-09-28,15:20:02,20344,13374,11348,484,1,159902.4,159902.4,23985.36,135917.04,CASH,IN-TXN-20250928-F2YQ7WBG
15758,2025-09-27,21:14:09,5891,10905,16870,7635,1,1814.74,1814.74,0.0,1814.74,BNPL,IN-TXN-20250927-AF98UELG
15759,2025-09-25,11:37:04,2741,3027,16118,20508,1,70462.29,70462.29,10569.34,59892.95,BNPL,IN-TXN-20250925-QNR0FY44
15760,2025-09-16,17:58:07,9672,987,19124,2071,1,119940.04,119940.04,0.0,119940.04,CARD,IN-TXN-20250916-WA62YXML
15761,2025-09-30,10:00:16,10009,3056,20381,20823,1,25657.04,25657.04,0.0,25657.04,BNPL,IN-TXN-20250930-BGKS844O
15762,2025-09-25,19:16:37,11176,16409,7265,13720,2,24042.39,48084.78,0.0,48084.78,CARD,IN-TXN-20250925-H99TI7TK
15763,2025-09-14,16:09:57,12110,15985,2410,14648,1,21096.06,21096.06,0.0,21096.06,WALLET,IN-TXN-20250914-O9OJWCQ6
15764,2025-09-30,19:13:26,19712,3052,1674,6300,1,60141.88,60141.88,0.0,60141.88,CARD,IN-TXN-20250930-KENIL1N4
15765,2025-09-29,11:02:42,19542,8448,20172,141,1,40140.22,40140.22,0.0,40140.22,CASH,IN-TXN-20250929-ZNAZYC5B
15766,2025-09-16,15:49:25,19833,12120,8740,1814,2,25156.7,50313.4,0.0,50313.4,CASH,IN-TXN-20250916-ZED1S8N6
15767,2025-09-30,11:56:23,1473,10325,4659,14399,2,15601.14,31202.28,1560.11,29642.17,UPI,IN-TXN-20250930-I446QFM7
15768,2025-09-24,20:12:09,16787,11267,1532,4840,1,142225.45,142225.45,0.0,142225.45,CARD,IN-TXN-20250924-9N800HMA
15769,2025-09-15,12:00:43,9167,6230,18119,8508,1,70610.67,70610.67,3530.53,67080.14,BNPL,IN-TXN-20250915-5U8Z606R
15770,2025-09-14,18:44:18,2589,13520,10319,10580,1,2793.56,2793.56,0.0,2793.56,WALLET,IN-TXN-20250914-N14AYZT8
15771,2025-09-19,12:45:32,12768,5439,10935,8404,2,48789.5,97579.0,0.0,97579.0,UPI,IN-TXN-20250919-PE5H79OM
15772,2025-09-29,12:45:45,13770,11548,17088,14604,1,143620.32,143620.32,14362.03,129258.29,CASH,IN-TXN-20250929-O1VAUYTM
15773,2025-09-27,12:39:16,11352,4240,2306,747,1,15105.35,15105.35,0.0,15105.35,CASH,IN-TXN-20250927-7WPUD2N7
15774,2025-09-29,13:23:15,7268,8924,10876,17159,2,220858.83,441717.66,66257.65,375460.01,CARD,IN-TXN-20250929-956NA2TR
15775,2025-09-28,18:57:23,13647,11329,17826,14297,1,72702.44,72702.44,0.0,72702.44,WALLET,IN-TXN-20250928-3LQXTF99
15776,2025-09-19,19:51:07,16644,99,19864,2362,1,96870.84,96870.84,0.0,96870.84,WALLET,IN-TXN-20250919-GJT5IO98
15777,2025-09-23,10:26:15,746,10516,7033,18741,1,76245.53,76245.53,0.0,76245.53,UPI,IN-TXN-20250923-5L0RK12P
15778,2025-09-16,19:42:10,4272,8126,8778,2493,1,166171.64,166171.64,8308.58,157863.06,CASH,IN-TXN-20250916-JG5VSMBE
15779,2025-09-23,14:41:52,12846,8542,12474,20253,1,130320.7,130320.7,0.0,130320.7,CARD,IN-TXN-20250923-U72VHG0H
15780,2025-09-24,18:08:27,5896,9401,16624,1635,1,80931.79,80931.79,0.0,80931.79,UPI,IN-TXN-20250924-5U6RL5ZU
15781,2025-09-24,11:19:28,14667,20710,229,16661,1,8936.36,8936.36,893.64,8042.72,CARD,IN-TXN-20250924-O8QPR46L
15782,2025-09-29,20:20:19,10008,14853,19754,16814,1,42243.36,42243.36,0.0,42243.36,CASH,IN-TXN-20250929-MMJYFN9H
15783,2025-09-16,11:49:32,8448,18623,14375,8212,1,7816.88,7816.88,0.0,7816.88,CASH,IN-TXN-20250916-REEZ4T6D
15784,2025-09-16,12:04:03,1013,8506,13336,8747,2,2706.66,5413.32,0.0,5413.32,UPI,IN-TXN-20250916-WHJG5SN2
15785,2025-09-24,11:35:06,3597,19735,5346,8010,1,45909.32,45909.32,0.0,45909.32,CASH,IN-TXN-20250924-S1B6NMWS
15786,2025-09-24,11:02:56,19633,2377,19570,9769,1,100520.14,100520.14,10052.01,90468.13,BNPL,IN-TXN-20250924-98NX6JOU
15787,2025-09-27,20:47:07,4864,13674,7449,16500,2,10649.24,21298.48,0.0,21298.48,CARD,IN-TXN-20250927-E4NLC008
15788,2025-09-22,15:51:17,15886,9445,16425,13625,1,101499.92,101499.92,0.0,101499.92,BNPL,IN-TXN-20250922-H463G9NM
15789,2025-09-19,12:10:01,15896,15016,1023,19083,2,29868.29,59736.58,0.0,59736.58,UPI,IN-TXN-20250919-QG3ERUHT
15790,2025-09-16,18:30:02,7305,17840,15680,10371,1,27891.4,27891.4,1394.57,26496.83,CASH,IN-TXN-20250916-P52NF82G
15791,2025-09-24,11:42:38,17438,15172,2289,6830,1,31908.73,31908.73,0.0,31908.73,CASH,IN-TXN-20250924-H1NQZTRB
15792,2025-09-21,16:52:35,3245,12862,11730,12221,2,127737.63,255475.26,25547.53,229927.73,UPI,IN-TXN-20250921-1GXNTRCM
15793,2025-09-18,10:13:24,8980,2065,11863,13590,1,114386.62,114386.62,0.0,114386.62,WALLET,IN-TXN-20250918-TW6LPYJ0
15794,2025-09-24,10:32:56,2418,19693,1785,1368,1,20511.07,20511.07,3076.66,17434.41,CARD,IN-TXN-20250924-9YR5X0XT
15795,2025-09-21,13:14:47,2493,18298,19596,11674,1,141952.63,141952.63,7097.63,134855.0,CASH,IN-TXN-20250921-3VK34D83
15796,2025-09-29,16:49:34,5088,14873,13470,10257,2,24080.77,48161.54,4816.15,43345.39,CARD,IN-TXN-20250929-2XMU7C36
15797,2025-09-24,15:14:14,19059,9480,20696,20611,1,15512.19,15512.19,0.0,15512.19,CARD,IN-TXN-20250924-M9ASITD9
15798,2025-09-15,14:13:27,13486,4435,4225,13133,1,27965.6,27965.6,0.0,27965.6,BNPL,IN-TXN-20250915-Z1DE33GR
15799,2025-09-15,15:06:16,11847,18462,1593,10128,1,31976.2,31976.2,0.0,31976.2,UPI,IN-TXN-20250915-08WCE3QK
15800,2025-09-21,19:10:48,15705,20692,1964,2113,1,205874.21,205874.21,10293.71,195580.5,UPI,IN-TXN-20250921-69X8DCT6
15801,2025-09-17,11:32:42,13758,4682,14478,17407,1,174700.39,174700.39,0.0,174700.39,WALLET,IN-TXN-20250917-6ZYI8AG2
15802,2025-09-17,11:00:25,19542,5171,3387,8461,1,63227.48,63227.48,0.0,63227.48,BNPL,IN-TXN-20250917-Q8176RMW
15803,2025-09-15,17:44:43,4619,9112,1289,7796,1,4800.09,4800.09,0.0,4800.09,WALLET,IN-TXN-20250915-HTFH7CH4
15804,2025-09-20,13:45:01,5731,13025,16112,3136,1,230651.87,230651.87,0.0,230651.87,CARD,IN-TXN-20250920-ENAOJPMZ
15805,2025-09-22,10:50:45,19273,17124,6455,8781,1,19972.68,19972.68,1997.27,17975.41,CARD,IN-TXN-20250922-R5ADO9SC
15806,2025-09-15,18:18:54,15993,12033,12678,3733,1,14652.29,14652.29,1465.23,13187.06,UPI,IN-TXN-20250915-W882J3ZP
15807,2025-09-27,12:13:20,1255,10963,13253,18453,1,5351.51,5351.51,0.0,5351.51,WALLET,IN-TXN-20250927-O953GWGC
15808,2025-09-23,17:37:31,15017,7456,13161,14290,1,106276.3,106276.3,0.0,106276.3,WALLET,IN-TXN-20250923-R7QQ9E7M
15809,2025-09-30,10:42:33,1415,2517,17134,20903,1,25614.33,25614.33,0.0,25614.33,UPI,IN-TXN-20250930-B01UYFSW
15810,2025-09-14,18:29:08,8207,16822,12976,3637,1,6674.81,6674.81,0.0,6674.81,CARD,IN-TXN-20250914-TS9VYFCU
15811,2025-09-26,13:45:47,4132,8580,9047,9779,1,35132.56,35132.56,1756.63,33375.93,UPI,IN-TXN-20250926-646PIB68
15812,2025-09-18,15:31:35,20113,20529,3837,6,2,16201.59,32403.18,0.0,32403.18,CARD,IN-TXN-20250918-TEFKDSHO
15813,2025-09-26,16:29:37,18672,10319,6244,11331,1,67670.34,67670.34,6767.03,60903.31,UPI,IN-TXN-20250926-2DUUH8O3
15814,2025-09-25,10:52:54,3638,12547,2717,8092,1,2954.45,2954.45,0.0,2954.45,CASH,IN-TXN-20250925-7541TUD0
15815,2025-09-24,18:06:52,19335,14099,10445,18922,1,3930.79,3930.79,0.0,3930.79,CASH,IN-TXN-20250924-DR4US8CU
15816,2025-09-21,15:47:38,7518,10131,5005,8006,1,97925.35,97925.35,0.0,97925.35,WALLET,IN-TXN-20250921-Z3U97QVW
15817,2025-09-28,15:41:33,2239,2204,18185,12717,1,26824.89,26824.89,0.0,26824.89,CARD,IN-TXN-20250928-4RNABTB7
15818,2025-09-17,10:03:10,4166,6526,20719,20585,1,21046.33,21046.33,0.0,21046.33,WALLET,IN-TXN-20250917-WSGIP2KS
15819,2025-09-24,14:21:07,2740,1506,9221,19720,1,172196.64,172196.64,0.0,172196.64,CASH,IN-TXN-20250924-Z8US2B27
15820,2025-09-27,10:57:57,14981,2659,2938,5278,1,188568.51,188568.51,0.0,188568.51,CASH,IN-TXN-20250927-3OPMU9PE
15821,2025-09-29,16:11:47,19239,15110,11210,8251,1,13699.43,13699.43,684.97,13014.46,WALLET,IN-TXN-20250929-OJ9MNBDM
15822,2025-09-21,10:07:56,12827,18978,16765,11321,1,7927.05,7927.05,0.0,7927.05,CARD,IN-TXN-20250921-HICQ7VHM
15823,2025-09-26,12:28:43,3734,4175,7179,435,1,34790.8,34790.8,0.0,34790.8,WALLET,IN-TXN-20250926-JN927WEG
15824,2025-09-19,16:44:08,20781,18203,13482,20744,1,23183.94,23183.94,1159.2,22024.74,WALLET,IN-TXN-20250919-0E4WPLYY
15825,2025-09-21,19:46:42,3653,20612,5130,4147,1,249131.84,249131.84,12456.59,236675.25,WALLET,IN-TXN-20250921-T4AN1KC7
15826,2025-09-22,15:11:01,19780,3697,724,20155,1,202716.13,202716.13,20271.61,182444.52,BNPL,IN-TXN-20250922-K40AYKDN
15827,2025-09-29,15:11:56,15304,11681,3392,6252,1,66903.25,66903.25,0.0,66903.25,BNPL,IN-TXN-20250929-3RJNTDDU
15828,2025-09-28,12:41:49,13125,6547,5428,10662,1,45088.62,45088.62,0.0,45088.62,UPI,IN-TXN-20250928-L4IDO0RR
15829,2025-09-30,18:05:11,11243,3428,18578,17111,2,125761.39,251522.78,37728.42,213794.36,CASH,IN-TXN-20250930-X7U5X72X
15830,2025-09-20,19:19:15,6126,14669,18094,16849,1,166952.99,166952.99,8347.65,158605.34,CASH,IN-TXN-20250920-1GYIDU8U
15831,2025-09-29,12:26:26,1436,11868,2211,9128,2,112655.39,225310.78,0.0,225310.78,UPI,IN-TXN-20250929-BNVQXXJD
15832,2025-09-14,11:12:55,17366,10475,5229,19194,1,70028.78,70028.78,0.0,70028.78,WALLET,IN-TXN-20250914-S7FJNHZY
15833,2025-09-19,10:14:04,14149,19588,15593,9852,1,66645.77,66645.77,0.0,66645.77,WALLET,IN-TXN-20250919-JV76RWQN
15834,2025-09-15,20:00:46,15034,8969,6216,9862,1,58258.08,58258.08,5825.81,52432.27,CARD,IN-TXN-20250915-J9S30Y1T
15835,2025-09-24,18:13:11,15448,14567,876,12281,1,23875.73,23875.73,0.0,23875.73,WALLET,IN-TXN-20250924-RMSQHRGL
15836,2025-09-30,19:04:06,17129,9477,17927,6249,1,27690.79,27690.79,0.0,27690.79,WALLET,IN-TXN-20250930-A458LG22
15837,2025-09-18,16:50:42,4929,18002,16179,2083,1,3398.59,3398.59,339.86,3058.73,UPI,IN-TXN-20250918-YQWTIXKA
15838,2025-09-27,10:40:27,6060,15953,20887,11964,1,79135.26,79135.26,0.0,79135.26,WALLET,IN-TXN-20250927-DR882UPY
15839,2025-09-15,18:20:07,4291,13222,5830,19778,1,86386.97,86386.97,0.0,86386.97,BNPL,IN-TXN-20250915-RYKC6E9D
15840,2025-09-26,15:42:03,9256,18618,18312,16910,2,101839.69,203679.38,0.0,203679.38,WALLET,IN-TXN-20250926-MRLJ9B66
15841,2025-09-26,13:15:56,12924,7416,7471,16989,1,35100.76,35100.76,1755.04,33345.72,BNPL,IN-TXN-20250926-QKG00V6N
15842,2025-09-18,16:13:41,8986,2381,5726,8747,1,26322.21,26322.21,0.0,26322.21,WALLET,IN-TXN-20250918-19WXMDI4
15843,2025-09-24,10:18:20,19594,20715,18128,7966,2,15962.13,31924.26,3192.43,28731.83,WALLET,IN-TXN-20250924-PIJP6YRK
15844,2025-09-24,16:50:00,862,762,1689,7354,2,22295.2,44590.4,0.0,44590.4,CARD,IN-TXN-20250924-SXFTCLVO
15845,2025-09-21,21:15:45,20727,11890,12525,14900,1,245299.58,245299.58,12264.98,233034.6,BNPL,IN-TXN-20250921-YM65EO0U
15846,2025-09-25,20:34:48,8378,7116,9392,9458,1,102844.05,102844.05,5142.2,97701.85,WALLET,IN-TXN-20250925-NKIQX86M
15847,2025-09-17,19:41:06,7882,3159,20826,7033,2,140947.3,281894.6,14094.73,267799.87,CARD,IN-TXN-20250917-5HD76QYW
15848,2025-09-18,10:52:52,1161,20273,13308,18743,1,12708.38,12708.38,1270.84,11437.54,UPI,IN-TXN-20250918-IMVSFMT9
15849,2025-09-27,12:31:35,14594,6397,12029,6638,1,209089.8,209089.8,20908.98,188180.82,UPI,IN-TXN-20250927-V1XRAHDW
15850,2025-09-29,20:06:03,3131,16675,8919,16069,2,9136.65,18273.3,0.0,18273.3,WALLET,IN-TXN-20250929-B7B3EJ9T
15851,2025-09-15,13:00:05,15943,7229,9310,2984,1,33171.77,33171.77,0.0,33171.77,WALLET,IN-TXN-20250915-0TDLT9UR
15852,2025-09-27,14:36:27,15659,19810,7028,4558,1,896.78,896.78,0.0,896.78,CASH,IN-TXN-20250927-COGEC84R
15853,2025-09-28,14:10:09,15253,15057,5854,15332,1,4996.9,4996.9,249.84,4747.06,CARD,IN-TXN-20250928-O4SN6UVK
15854,2025-09-20,12:29:34,11168,8912,13308,9388,1,23831.44,23831.44,0.0,23831.44,UPI,IN-TXN-20250920-6ZN28GP9
15855,2025-09-25,18:35:07,4555,227,4963,13863,1,187415.96,187415.96,0.0,187415.96,CASH,IN-TXN-20250925-ZAC7G9RD
15856,2025-09-28,21:00:36,7327,14929,5127,15861,1,74752.61,74752.61,0.0,74752.61,CASH,IN-TXN-20250928-ECVEWWHT
15857,2025-09-21,12:08:07,13279,3051,13266,14230,1,174008.75,174008.75,0.0,174008.75,CARD,IN-TXN-20250921-OMZ7PJSX
15858,2025-09-29,15:55:13,13458,18799,14016,20429,1,82180.3,82180.3,0.0,82180.3,CARD,IN-TXN-20250929-BVGVK37G
15859,2025-09-14,19:20:33,18457,12258,9171,6444,1,49362.41,49362.41,0.0,49362.41,BNPL,IN-TXN-20250914-FIXK5YMI
15860,2025-09-23,18:49:27,8574,9542,7973,13317,1,52146.15,52146.15,0.0,52146.15,BNPL,IN-TXN-20250923-NE706RXN
15861,2025-09-24,16:10:49,10282,15079,10025,13717,1,11863.3,11863.3,0.0,11863.3,UPI,IN-TXN-20250924-E1AMFRG8
15862,2025-09-15,12:18:19,7684,1336,2006,2478,1,20523.59,20523.59,0.0,20523.59,CASH,IN-TXN-20250915-9L5MHJG8
15863,2025-09-30,17:20:43,12522,13173,13532,12292,2,1307.64,2615.28,0.0,2615.28,CASH,IN-TXN-20250930-BRYJQ09F
15864,2025-09-17,13:50:43,10195,9162,4204,15867,1,105457.13,105457.13,5272.86,100184.27,BNPL,IN-TXN-20250917-IXXGTZQR
15865,2025-09-22,16:55:24,17304,10479,13672,16605,2,16477.35,32954.7,0.0,32954.7,CARD,IN-TXN-20250922-Q6HC60VC
15866,2025-09-27,13:58:56,5465,8104,19206,20938,1,2266.81,2266.81,0.0,2266.81,BNPL,IN-TXN-20250927-YMWTKKHA
15867,2025-09-29,11:31:04,11821,15987,8519,20013,3,165126.6,495379.8,49537.98,445841.82,CASH,IN-TXN-20250929-V6P6YETO
15868,2025-09-19,12:45:05,17388,17062,3049,9434,2,14377.7,28755.4,0.0,28755.4,BNPL,IN-TXN-20250919-INNRSFX0
15869,2025-09-15,17:47:57,12772,6382,5224,7976,1,4881.25,4881.25,244.06,4637.19,CASH,IN-TXN-20250915-5LI2EMVL
15870,2025-09-21,14:56:49,19433,19626,15721,10375,1,21439.76,21439.76,0.0,21439.76,BNPL,IN-TXN-20250921-5C8R67A7
15871,2025-09-30,11:57:21,3823,4244,11666,16546,2,27105.4,54210.8,5421.08,48789.72,UPI,IN-TXN-20250930-3MGI7Y5X
15872,2025-09-17,14:44:28,16460,9140,8650,580,1,78316.61,78316.61,0.0,78316.61,CARD,IN-TXN-20250917-8V0NMYS9
15873,2025-09-16,12:24:09,2861,53,15664,13287,1,19842.6,19842.6,0.0,19842.6,CARD,IN-TXN-20250916-UKHTSHS4
15874,2025-09-29,14:18:48,18526,13112,8021,479,1,17416.18,17416.18,2612.43,14803.75,WALLET,IN-TXN-20250929-RHU103QT
15875,2025-09-29,14:54:06,9198,5055,19432,8409,2,3974.02,7948.04,0.0,7948.04,WALLET,IN-TXN-20250929-XE80XTEP
15876,2025-09-14,19:40:57,10636,13738,3055,10365,2,100231.31,200462.62,0.0,200462.62,WALLET,IN-TXN-20250914-YVV8NF14
15877,2025-09-27,11:45:33,9017,6097,8121,1540,1,182833.1,182833.1,0.0,182833.1,BNPL,IN-TXN-20250927-2300OBNH
15878,2025-09-26,12:53:28,12175,446,9341,14589,1,22225.02,22225.02,0.0,22225.02,UPI,IN-TXN-20250926-TKFOKZOB
15879,2025-09-28,14:36:34,17046,2710,15538,11476,1,18479.42,18479.42,0.0,18479.42,WALLET,IN-TXN-20250928-LO51TFME
15880,2025-09-25,16:46:54,18712,16212,8527,16493,1,29028.6,29028.6,0.0,29028.6,UPI,IN-TXN-20250925-XWGEC0MT
15881,2025-09-18,14:18:36,10517,10715,384,6445,1,105152.47,105152.47,0.0,105152.47,CASH,IN-TXN-20250918-C9ZYC0LM
15882,2025-09-18,13:31:41,8061,403,1765,11985,2,5528.63,11057.26,0.0,11057.26,CASH,IN-TXN-20250918-8E6JDDMN
15883,2025-09-16,12:01:45,4682,15477,8246,5033,1,27097.61,27097.61,1354.88,25742.73,WALLET,IN-TXN-20250916-OK0P8FML
15884,2025-09-29,10:40:54,7559,8440,14578,14388,3,1349.84,4049.52,0.0,4049.52,UPI,IN-TXN-20250929-GV8RR258
15885,2025-09-27,12:31:56,12140,18748,10194,17664,1,183266.96,183266.96,0.0,183266.96,BNPL,IN-TXN-20250927-YYK0PT94
15886,2025-09-16,18:16:31,10825,16130,3304,16858,2,41258.76,82517.52,0.0,82517.52,UPI,IN-TXN-20250916-GV15VD0Q
15887,2025-09-18,15:45:17,11518,12076,9714,17626,2,42736.59,85473.18,0.0,85473.18,UPI,IN-TXN-20250918-4VJQFULX
15888,2025-09-17,16:56:45,19102,1137,5789,17293,2,40639.54,81279.08,0.0,81279.08,BNPL,IN-TXN-20250917-9RO6GML2
15889,2025-09-15,17:32:39,16768,734,18955,16529,1,35582.92,35582.92,1779.15,33803.77,CARD,IN-TXN-20250915-ETKHH193
15890,2025-09-21,10:28:42,13421,19976,2076,10726,1,71601.01,71601.01,0.0,71601.01,CARD,IN-TXN-20250921-C6TY61GS
15891,2025-09-27,18:51:35,288,13768,5412,18248,2,106667.54,213335.08,10666.75,202668.33,WALLET,IN-TXN-20250927-MMFEOH75
15892,2025-09-15,10:02:23,19738,6196,10875,20510,1,30664.88,30664.88,0.0,30664.88,CASH,IN-TXN-20250915-X7IIPUKU
15893,2025-09-16,18:45:51,15799,9529,20972,13970,1,88792.76,88792.76,0.0,88792.76,CARD,IN-TXN-20250916-H73ZSCPC
15894,2025-09-17,21:20:27,16779,3119,17995,13939,2,113309.83,226619.66,0.0,226619.66,BNPL,IN-TXN-20250917-5V8EIBWF
15895,2025-09-23,18:08:33,4928,14088,1640,4990,4,59243.33,236973.32,11848.67,225124.65,CARD,IN-TXN-20250923-75PRZ76C
15896,2025-09-23,17:11:48,3632,14762,20814,18954,1,4085.71,4085.71,0.0,4085.71,CARD,IN-TXN-20250923-FZVV8018
15897,2025-09-19,11:33:20,2025,1311,13853,15636,1,95484.36,95484.36,9548.44,85935.92,UPI,IN-TXN-20250919-CQRV8J1B
15898,2025-09-25,18:17:00,19409,18194,20707,18673,1,8405.71,8405.71,0.0,8405.71,CASH,IN-TXN-20250925-IIZX0RU6
15899,2025-09-19,15:01:28,2881,6072,14118,15187,1,188154.73,188154.73,0.0,188154.73,CARD,IN-TXN-20250919-BRCLHUIC
15900,2025-09-28,16:25:25,7438,14716,11183,6910,1,338.04,338.04,16.9,321.14,WALLET,IN-TXN-20250928-IDMKHL54
15901,2025-09-28,19:30:04,4735,9244,2524,1256,1,35226.13,35226.13,1761.31,33464.82,BNPL,IN-TXN-20250928-9PRQWU34
15902,2025-09-30,12:35:33,4207,19774,3336,3976,1,70508.71,70508.71,0.0,70508.71,UPI,IN-TXN-20250930-J1E5ZC4E
15903,2025-09-20,11:28:50,7263,8929,10952,1326,1,136148.05,136148.05,0.0,136148.05,CARD,IN-TXN-20250920-KPBA81CX
15904,2025-09-17,11:38:52,13925,14319,15056,431,1,83061.41,83061.41,0.0,83061.41,BNPL,IN-TXN-20250917-TOXJ9Y90
15905,2025-09-28,16:03:11,7919,11673,10896,12932,1,25197.43,25197.43,1259.87,23937.56,CARD,IN-TXN-20250928-HB6KOJWD
15906,2025-09-27,18:23:11,1795,10915,5599,20941,1,38224.44,38224.44,5733.67,32490.77,WALLET,IN-TXN-20250927-0FYHC2MT
15907,2025-09-20,11:17:35,17185,9838,2110,7727,1,197618.26,197618.26,0.0,197618.26,CARD,IN-TXN-20250920-RIQD8NIW
15908,2025-09-26,10:06:13,155,5788,10731,11648,1,36646.83,36646.83,0.0,36646.83,CASH,IN-TXN-20250926-5XL6HLR7
15909,2025-09-29,18:43:56,18049,20999,5625,4918,2,29542.84,59085.68,5908.57,53177.11,CASH,IN-TXN-20250929-AQ88OFVX
15910,2025-09-17,12:59:28,18178,18145,1362,7558,1,7448.07,7448.07,0.0,7448.07,WALLET,IN-TXN-20250917-57NF3AHA
15911,2025-09-17,10:42:11,1694,3649,11701,4917,2,126718.34,253436.68,12671.83,240764.85,WALLET,IN-TXN-20250917-QWFSLGE8
15912,2025-09-14,19:37:08,343,14164,11263,9949,1,31872.2,31872.2,0.0,31872.2,CASH,IN-TXN-20250914-XXO95AMD
15913,2025-09-22,10:28:49,645,15227,10406,13537,1,29836.84,29836.84,1491.84,28345.0,CARD,IN-TXN-20250922-AMX9ZU3I
15914,2025-09-16,19:34:35,5278,15974,5515,18064,3,147144.12,441432.36,0.0,441432.36,CARD,IN-TXN-20250916-L2BR94FB
15915,2025-09-15,10:59:23,4381,2244,11523,18206,1,77234.07,77234.07,0.0,77234.07,BNPL,IN-TXN-20250915-AD27W9P0
15916,2025-09-16,21:13:03,2427,12594,9109,9136,1,8366.36,8366.36,0.0,8366.36,UPI,IN-TXN-20250916-HVTHYHV1
15917,2025-09-26,16:46:04,7820,9429,8946,15577,1,109780.37,109780.37,0.0,109780.37,WALLET,IN-TXN-20250926-RWXXN0PH
15918,2025-09-16,14:16:39,8320,12326,16677,20007,1,237173.41,237173.41,0.0,237173.41,BNPL,IN-TXN-20250916-M3EY47KM
15919,2025-09-20,12:49:40,20610,19086,1013,10981,1,8039.03,8039.03,803.9,7235.13,BNPL,IN-TXN-20250920-M2FULIVW
15920,2025-09-23,19:29:28,1210,12467,2828,3287,2,1376.64,2753.28,0.0,2753.28,BNPL,IN-TXN-20250923-171L3X4F
15921,2025-09-25,16:02:41,17770,3131,10469,125,1,15872.33,15872.33,0.0,15872.33,CASH,IN-TXN-20250925-K2SWNYW4
15922,2025-09-17,19:59:14,3923,5677,14366,3817,1,23799.88,23799.88,1189.99,22609.89,WALLET,IN-TXN-20250917-ZJRS8B7V
15923,2025-09-23,12:24:37,12407,6074,9120,18121,1,12894.13,12894.13,0.0,12894.13,UPI,IN-TXN-20250923-NX77B7VB
15924,2025-09-17,13:56:44,6360,14912,8814,17748,1,19324.35,19324.35,0.0,19324.35,BNPL,IN-TXN-20250917-XOQMPFZ5
15925,2025-09-16,19:59:08,11791,3497,16569,5188,1,44633.69,44633.69,6695.05,37938.64,CARD,IN-TXN-20250916-1XL4CAP2
15926,2025-09-22,12:32:55,7709,5542,19560,12024,1,130028.32,130028.32,6501.42,123526.9,BNPL,IN-TXN-20250922-TCRQ214B
15927,2025-09-23,11:47:46,6793,411,835,3587,1,134192.2,134192.2,0.0,134192.2,BNPL,IN-TXN-20250923-8BP6JTYJ
15928,2025-09-23,11:57:22,18405,9595,17434,6329,1,59123.97,59123.97,0.0,59123.97,WALLET,IN-TXN-20250923-X65V42J1
15929,2025-09-23,10:16:52,13066,615,7258,7976,1,4330.63,4330.63,0.0,4330.63,BNPL,IN-TXN-20250923-4GTRQYIX
15930,2025-09-16,18:00:26,19583,19179,17135,3013,1,50301.24,50301.24,2515.06,47786.18,BNPL,IN-TXN-20250916-K26Q1SNQ
15931,2025-09-21,11:59:34,18225,20276,1166,12344,1,13748.79,13748.79,0.0,13748.79,CARD,IN-TXN-20250921-9VWJVN2Z
15932,2025-09-25,18:37:11,4402,406,5993,4889,1,166023.2,166023.2,24903.48,141119.72,CASH,IN-TXN-20250925-87BKVCQB
15933,2025-09-18,11:14:14,15421,3685,2221,5151,4,22833.44,91333.76,9133.38,82200.38,BNPL,IN-TXN-20250918-7GD67TXR
15934,2025-09-19,10:58:14,16579,19607,11020,1678,1,162696.93,162696.93,0.0,162696.93,UPI,IN-TXN-20250919-LY76CP0G
15935,2025-09-28,21:11:32,10367,4231,12305,850,1,79168.72,79168.72,3958.44,75210.28,CASH,IN-TXN-20250928-2203OFQK
15936,2025-09-29,17:19:34,4830,15593,6888,8171,1,54646.12,54646.12,0.0,54646.12,WALLET,IN-TXN-20250929-E7IU9IEU
