inventory_id,snapshot_date,store_id,product_id,on_hand_qty,on_order_qty,reorder_point,unit_cost
16544,2025-09-20,15610,11900,29,14,15,199.0
16545,2025-09-20,13898,703,56,13,15,199.0
16546,2025-09-20,11702,7534,76,9,15,199.0
16547,2025-09-20,9369,16534,67,1,15,199.0
16548,2025-09-20,3076,16097,44,3,15,199.0
16549,2025-09-20,1227,140,56,0,15,199.0
16550,2025-09-20,19145,10779,52,7,15,199.0
16551,2025-09-20,20181,16368,51,14,15,199.0
16552,2025-09-20,958,13547,57,10,15,199.0
16553,2025-09-20,13027,8010,49,15,15,199.0
16554,2025-09-20,15416,20618,75,17,15,199.0
16555,2025-09-20,13935,6088,59,5,15,199.0
16556,2025-09-20,6050,9614,77,17,15,199.0
16557,2025-09-20,3293,3683,75,4,15,199.0
16558,2025-09-20,12634,2514,61,2,15,199.0
16559,2025-09-20,5906,1339,28,19,15,199.0
16560,2025-09-20,3168,14337,102,8,15,199.0
16561,2025-09-20,12887,8014,36,12,15,199.0
16562,2025-09-20,13276,219,71,19,15,199.0
16563,2025-09-20,11868,10955,33,9,15,199.0
16564,2025-09-20,12265,6925,46,6,15,199.0
16565,2025-09-20,8490,18355,61,14,15,199.0
16566,2025-09-20,239,16665,10,18,15,199.0
16567,2025-09-20,15753,14906,67,2,15,199.0
16568,2025-09-20,18428,2396,72,0,15,199.0
16569,2025-09-20,6939,6247,63,12,15,199.0
16570,2025-09-20,2230,9861,68,5,15,199.0
16571,2025-09-20,9144,2248,77,6,15,199.0
16572,2025-09-20,4141,4443,82,18,15,199.0
16573,2025-09-20,1823,2253,48,16,15,199.0
16574,2025-09-20,8147,18553,89,8,15,199.0
16575,2025-09-20,12354,9676,83,5,15,199.0
16576,2025-09-20,16645,2595,75,7,15,199.0
16577,2025-09-20,16099,5323,106,16,15,199.0
16578,2025-09-20,13415,13813,49,13,15,199.0
16579,2025-09-20,1163,17159,69,16,15,199.0
16580,2025-09-20,14852,18518,67,6,15,199.0
16581,2025-09-20,16064,17203,38,14,15,199.0
16582,2025-09-20,505,5352,59,5,15,199.0
16583,2025-09-20,17336,13412,15,10,15,199.0
16584,2025-09-20,6585,17148,86,8,15,199.0
16585,2025-09-20,2226,12924,44,3,15,199.0
16586,2025-09-20,7048,19474,57,11,15,199.0
16587,2025-09-20,8054,15920,73,18,15,199.0
16588,2025-09-20,10575,10772,76,4,15,199.0
16589,2025-09-20,7856,3852,50,12,15,199.0
16590,2025-09-20,2809,20329,104,10,15,199.0
16591,2025-09-20,20508,18470,87,2,15,199.0
16592,2025-09-20,15454,20141,68,17,15,199.0
16593,2025-09-20,7334,13968,83,8,15,199.0
16594,2025-09-20,5073,17416,67,9,15,199.0
16595,2025-09-20,17122,12701,102,13,15,199.0
16596,2025-09-20,11443,6127,44,23,15,199.0
16597,2025-09-20,7782,5901,38,0,15,199.0
16598,2025-09-20,6829,12668,45,1,15,199.0
16599,2025-09-20,13942,13551,41,5,15,199.0
16600,2025-09-20,13450,13912,37,14,15,199.0
16601,2025-09-20,11253,19197,37,11,15,199.0
16602,2025-09-20,19496,10511,83,9,15,199.0
16603,2025-09-20,10281,18272,36,4,15,199.0
16604,2025-09-20,6876,16103,47,19,15,199.0
16605,2025-09-20,11822,17331,72,10,15,199.0
16606,2025-09-20,4628,15095,62,13,15,199.0
16607,2025-09-20,5669,13382,29,17,15,199.0
16608,2025-09-20,1612,9637,65,12,15,199.0
16609,2025-09-20,16614,15714,20,17,15,199.0
16610,2025-09-20,10324,11499,49,16,15,199.0
16611,2025-09-20,34,18139,47,3,15,199.0
16612,2025-09-20,14776,17533,64,8,15,432.45
16613,2025-09-20,4692,8591,73,11,15,199.0
16614,2025-09-20,16666,19465,93,11,15,199.0
16615,2025-09-20,1134,8139,107,13,15,199.0
16616,2025-09-20,1644,18630,49,14,15,199.0
16617,2025-09-20,7878,5209,55,15,15,356.26
16618,2025-09-20,3949,14428,50,4,15,199.0
16619,2025-09-20,5506,384,93,17,15,199.0
16620,2025-09-20,18929,12403,44,12,15,199.0
16621,2025-09-20,12445,17674,49,24,15,199.0
16622,2025-09-20,10225,3576,28,13,15,199.0
16623,2025-09-20,18566,4611,49,18,15,199.0
16624,2025-09-20,3608,269,55,2,15,199.0
16625,2025-09-20,596,5711,72,16,15,199.0
16626,2025-09-20,3292,12457,24,19,15,199.0
16627,2025-09-20,3375,5468,72,17,15,199.0
16628,2025-09-20,5114,20,28,20,15,199.0
16629,2025-09-20,13083,10730,11,9,15,199.0
16630,2025-09-20,11468,13305,55,6,15,199.0
16631,2025-09-20,12978,9849,33,7,15,199.0
16632,2025-09-20,9193,13986,38,11,15,199.0
16633,2025-09-20,12341,4542,57,5,15,199.0
16634,2025-09-20,13321,9302,97,22,15,199.0
16635,2025-09-20,3211,18095,83,21,15,199.0
16636,2025-09-20,17521,1590,45,6,15,199.0
16637,2025-09-20,8217,1057,97,15,15,214.03
16638,2025-09-20,1549,6000,100,4,15,199.0
16639,2025-09-20,11690,5141,59,12,15,199.0
16640,2025-09-20,20993,14434,82,9,15,199.0
16641,2025-09-20,9090,4060,73,0,15,199.0
16642,2025-09-20,1814,13006,61,20,15,199.0
16643,2025-09-20,6347,2604,78,9,15,199.0
16644,2025-09-20,11850,14384,71,3,15,199.0
16645,2025-09-20,2708,19046,89,9,15,199.0
16646,2025-09-20,13009,2698,41,13,15,199.0
16647,2025-09-20,7961,10545,50,12,15,199.0
16648,2025-09-20,16411,19273,87,14,15,199.0
16649,2025-09-20,11792,9875,46,16,15,199.0
16650,2025-09-20,16635,16831,65,15,15,199.0
16651,2025-09-20,4282,19011,51,5,15,199.0
16652,2025-09-20,18027,17107,53,12,15,199.0
16653,2025-09-20,18447,19102,58,8,15,199.0
16654,2025-09-20,9271,9479,25,10,15,199.0
16655,2025-09-20,2507,14034,59,21,15,199.0
16656,2025-09-20,8450,17397,66,16,15,209.13
16657,2025-09-20,8274,8997,81,16,15,199.0
16658,2025-09-20,6362,6640,72,4,15,199.0
16659,2025-09-20,8613,18603,31,2,15,199.0
16660,2025-09-20,3657,583,61,17,15,199.0
16661,2025-09-20,7221,6871,72,9,15,199.0
16662,2025-09-20,7624,17522,89,11,15,325.63
16663,2025-09-20,16774,2575,46,4,15,199.0
16664,2025-09-20,15816,4990,23,16,15,199.0
16665,2025-09-20,2093,11448,19,12,15,199.0
16666,2025-09-20,16954,6647,101,14,15,199.0
16667,2025-09-20,7505,7986,67,19,15,199.0
16668,2025-09-20,10416,3827,84,8,15,199.0
16669,2025-09-20,5226,17935,79,20,15,199.0
16670,2025-09-20,4231,8748,55,6,15,199.0
16671,2025-09-20,9265,11317,45,29,15,199.0
16672,2025-09-20,18363,19295,68,15,15,199.0
16673,2025-09-20,15140,17497,82,12,15,199.0
16674,2025-09-20,2368,10096,35,18,15,199.0
16675,2025-09-20,1519,1602,85,11,15,199.0
16676,2025-09-20,5406,9818,58,18,15,199.0
16677,2025-09-20,19690,6923,29,14,15,199.0
16678,2025-09-20,10015,1977,80,0,15,199.0
16679,2025-09-20,2049,1266,43,12,15,199.0
16680,2025-09-20,10072,16550,32,0,15,199.0
16681,2025-09-20,18440,17876,26,10,15,199.0
16682,2025-09-20,562,11379,79,7,15,199.0
16683,2025-09-20,3087,5868,88,8,15,199.0
16684,2025-09-20,19503,8287,26,22,15,199.0
16685,2025-09-20,15316,20108,62,15,15,312.64
16686,2025-09-20,8498,11770,57,14,15,199.0
16687,2025-09-20,6339,4769,69,14,15,300.92
16688,2025-09-20,10189,3428,51,12,15,199.0
16689,2025-09-20,20735,14108,62,11,15,199.0
16690,2025-09-20,15766,16645,23,7,15,199.0
16691,2025-09-20,4,20635,73,7,15,257.33
16692,2025-09-20,11272,5685,85,2,15,199.0
16693,2025-09-20,19866,14517,59,17,15,199.0
16694,2025-09-20,11823,10446,56,14,15,199.0
16695,2025-09-20,7458,19353,42,16,15,199.0
16696,2025-09-20,7623,11377,66,20,15,199.0
16697,2025-09-20,14449,11531,37,12,15,199.0
16698,2025-09-20,19348,4777,109,12,15,199.0
16699,2025-09-20,6163,3770,61,8,15,199.0
16700,2025-09-20,2100,3995,86,0,15,199.0
16701,2025-09-20,8607,20132,84,23,15,199.0
16702,2025-09-20,19628,12424,75,9,15,199.0
16703,2025-09-20,17323,5072,54,12,15,199.0
16704,2025-09-20,9795,11976,82,10,15,199.0
16705,2025-09-20,3984,3910,75,9,15,199.0
16706,2025-09-20,1866,3481,77,29,15,199.0
16707,2025-09-20,5596,3096,41,10,15,199.0
16708,2025-09-20,10682,20873,34,6,15,199.0
16709,2025-09-20,1492,14589,56,0,15,199.0
16710,2025-09-20,11035,3675,36,6,15,199.0
16711,2025-09-20,3297,19062,68,8,15,199.0
16712,2025-09-20,8562,2596,78,8,15,199.0
16713,2025-09-20,18098,17105,66,11,15,199.0
16714,2025-09-20,17049,18556,47,0,15,199.0
16715,2025-09-20,20559,11676,55,12,15,199.0
16716,2025-09-20,1689,20794,52,15,15,292.72
16717,2025-09-20,8827,9506,65,13,15,199.0
16718,2025-09-20,16025,4682,66,21,15,199.0
16719,2025-09-20,14227,395,34,0,15,199.0
16720,2025-09-20,3844,11488,40,16,15,199.0
16721,2025-09-20,18807,5629,48,13,15,199.0
16722,2025-09-20,11004,11440,52,11,15,199.0
16723,2025-09-20,7017,7258,77,12,15,199.0
16724,2025-09-20,720,693,50,5,15,199.0
16725,2025-09-20,14632,9957,47,12,15,199.0
16726,2025-09-20,13799,18179,36,13,15,199.0
16727,2025-09-20,20835,8211,50,12,15,224.0
16728,2025-09-20,9970,4279,44,9,15,199.0
16729,2025-09-20,1125,17277,68,9,15,199.0
16730,2025-09-20,17413,651,52,13,15,199.0
16731,2025-09-20,19514,5012,64,4,15,199.0
16732,2025-09-20,2922,18291,44,11,15,199.0
16733,2025-09-20,2180,11316,48,6,15,223.56
16734,2025-09-20,10224,15143,71,18,15,199.0
16735,2025-09-20,8513,9059,75,7,15,199.0
16736,2025-09-20,20989,16574,63,10,15,199.0
16737,2025-09-20,2850,2231,60,14,15,199.0
16738,2025-09-20,16707,3002,92,0,15,199.0
16739,2025-09-20,7670,10621,41,18,15,199.0
16740,2025-09-20,15372,9490,19,6,15,199.0
16741,2025-09-20,8592,15116,123,14,15,199.0
16742,2025-09-20,6072,14010,66,20,15,199.0
16743,2025-09-20,19366,2621,31,11,15,199.0
16744,2025-09-20,9474,5722,41,17,15,199.0
16745,2025-09-20,15950,3592,30,11,15,199.0
16746,2025-09-20,2350,6888,80,12,15,199.0
16747,2025-09-20,18593,4336,43,3,15,199.0
16748,2025-09-20,3372,1613,46,10,15,199.0
16749,2025-09-20,18191,9280,64,16,15,199.0
16750,2025-09-20,17403,18030,34,13,15,199.0
16751,2025-09-20,13348,1101,63,17,15,199.0
16752,2025-09-20,7253,8451,89,6,15,208.92
16753,2025-09-20,7901,11838,78,11,15,199.0
16754,2025-09-20,13071,18454,50,7,15,199.0
16755,2025-09-20,4326,17289,97,6,15,199.0
16756,2025-09-20,3040,9319,47,14,15,199.0
16757,2025-09-20,5967,9553,11,21,15,199.0
16758,2025-09-20,18577,15274,88,11,15,199.0
16759,2025-09-20,19952,16146,94,24,15,199.0
16760,2025-09-20,7553,3022,91,6,15,199.0
16761,2025-09-20,11461,1840,72,16,15,199.0
16762,2025-09-20,12985,7401,61,5,15,199.0
16763,2025-09-20,739,6523,56,7,15,199.0
16764,2025-09-20,7185,18450,58,19,15,199.0
16765,2025-09-20,5709,6630,58,7,15,199.0
16766,2025-09-20,13913,7939,52,19,15,199.0
16767,2025-09-20,15152,14132,32,23,15,199.0
16768,2025-09-20,13936,10509,63,18,15,199.0
16769,2025-09-20,750,4119,75,10,15,199.0
16770,2025-09-20,13484,16342,59,16,15,199.0
16771,2025-09-20,17189,18009,76,17,15,247.94
16772,2025-09-20,242,13320,57,0,15,199.0
16773,2025-09-20,2330,18510,78,3,15,199.0
16774,2025-09-20,12549,17930,82,8,15,415.84
16775,2025-09-20,851,2304,40,3,15,199.0
16776,2025-09-20,14527,3061,73,3,15,199.0
16777,2025-09-20,6656,6355,83,8,15,199.0
16778,2025-09-20,9141,11095,56,17,15,199.0
16779,2025-09-20,1791,3785,59,9,15,199.0
16780,2025-09-20,1565,10619,44,10,15,199.0
16781,2025-09-20,8676,3609,54,19,15,199.0
16782,2025-09-20,11503,11507,89,13,15,199.0
16783,2025-09-20,20863,9443,65,19,15,221.68
16784,2025-09-20,10342,2719,78,10,15,199.0
16785,2025-09-20,7431,13648,65,1,15,199.0
16786,2025-09-20,8759,66,62,11,15,199.0
16787,2025-09-20,7656,7419,75,18,15,199.0
16788,2025-09-20,10137,15742,63,11,15,199.0
16789,2025-09-20,8765,5975,39,13,15,199.0
16790,2025-09-20,14957,5930,74,14,15,199.0
16791,2025-09-20,16769,7377,61,13,15,199.0
16792,2025-09-20,12373,11557,53,0,15,199.0
16793,2025-09-20,9319,11943,70,16,15,199.0
16794,2025-09-20,17107,7684,53,12,15,199.0
16795,2025-09-20,8050,17327,59,11,15,199.0
16796,2025-09-20,10764,5211,45,9,15,236.56
16797,2025-09-20,16841,7254,51,11,15,199.0
16798,2025-09-20,19401,17047,39,7,15,199.0
16799,2025-09-20,3731,17177,51,11,15,199.0
16800,2025-09-20,14909,14156,64,6,15,199.0
16801,2025-09-20,6225,3150,82,10,15,199.0
16802,2025-09-20,12089,5419,65,0,15,199.0
16803,2025-09-20,5917,13,58,7,15,199.0
16804,2025-09-20,9155,17670,60,3,15,199.0
16805,2025-09-20,20089,10868,52,16,15,199.0
16806,2025-09-20,15578,16919,128,8,15,199.0
16807,2025-09-20,6687,18892,46,21,15,199.0
16808,2025-09-20,2462,19913,47,13,15,199.0
16809,2025-09-20,13545,1245,80,10,15,199.0
16810,2025-09-20,1562,19170,70,17,15,199.0
16811,2025-09-20,1843,16259,52,13,15,251.6
16812,2025-09-20,13025,13350,54,12,15,199.0
16813,2025-09-20,17047,3651,38,6,15,243.18
16814,2025-09-20,11909,8340,46,12,15,199.0
16815,2025-09-20,13246,20465,60,0,15,199.0
16816,2025-09-20,16343,8193,29,10,15,199.0
16817,2025-09-20,5301,1242,73,8,15,199.0
16818,2025-09-20,9020,9327,69,11,15,199.0
16819,2025-09-20,16697,8729,49,15,15,199.0
16820,2025-09-20,18173,17919,60,15,15,209.87
16821,2025-09-20,7922,19287,51,1,15,199.0
16822,2025-09-20,12016,9545,58,22,15,199.0
16823,2025-09-20,7955,14399,77,15,15,199.0
16824,2025-09-20,2548,5846,52,13,15,199.0
16825,2025-09-20,13889,11787,55,11,15,199.0
16826,2025-09-20,4328,19559,33,8,15,199.0
16827,2025-09-20,9215,4858,44,5,15,199.0
16828,2025-09-20,3615,20227,66,8,15,199.0
16829,2025-09-20,17261,9155,73,19,15,199.0
16830,2025-09-20,3200,12566,71,21,15,199.0
16831,2025-09-20,13802,3438,39,6,15,199.0
16832,2025-09-20,1672,16067,77,12,15,199.0
16833,2025-09-20,9141,11282,66,5,15,199.0
16834,2025-09-20,7027,226,60,6,15,199.0
16835,2025-09-20,19709,12295,16,8,15,199.0
16836,2025-09-20,9075,16008,46,10,15,199.0
16837,2025-09-20,13133,14050,9,13,15,218.76
16838,2025-09-20,9148,2789,66,11,15,199.0
16839,2025-09-20,15339,10824,63,18,15,199.0
16840,2025-09-20,14737,19393,46,7,15,199.0
16841,2025-09-20,7487,18635,44,16,15,199.0
16842,2025-09-20,7927,12919,63,27,15,199.0
16843,2025-09-20,7942,3156,68,10,15,199.0
16844,2025-09-20,5615,12351,109,20,15,199.0
16845,2025-09-20,1310,11577,63,5,15,199.0
16846,2025-09-20,16150,4415,67,6,15,199.0
16847,2025-09-20,11495,7552,51,12,15,199.0
16848,2025-09-20,16355,5187,93,16,15,199.0
16849,2025-09-20,18162,7863,50,8,15,199.0
16850,2025-09-20,3580,103,73,8,15,199.0
16851,2025-09-20,1401,12300,46,12,15,199.0
16852,2025-09-20,5991,8948,71,13,15,199.0
16853,2025-09-20,16533,14948,79,14,15,199.0
16854,2025-09-20,5793,7890,55,17,15,199.0
16855,2025-09-20,18650,1996,91,14,15,199.0
16856,2025-09-20,13053,2364,64,11,15,199.0
16857,2025-09-20,2862,3252,84,8,15,199.0
16858,2025-09-20,16209,6024,47,11,15,199.0
16859,2025-09-20,16378,9500,11,7,15,199.0
16860,2025-09-20,4899,12429,93,29,15,199.0
16861,2025-09-20,5497,15006,28,11,15,199.0
16862,2025-09-20,6139,16880,88,8,15,199.0
16863,2025-09-20,7421,11363,80,11,15,199.0
16864,2025-09-20,1782,2930,72,16,15,199.0
16865,2025-09-20,18589,16745,31,0,15,199.0
16866,2025-09-20,11994,1003,82,17,15,199.0
16867,2025-09-20,9812,20326,23,10,15,199.0
16868,2025-09-20,7580,268,64,0,15,199.0
16869,2025-09-20,20757,20273,73,10,15,199.0
16870,2025-09-20,16433,15576,63,14,15,199.0
16871,2025-09-20,12631,2698,88,18,15,199.0
16872,2025-09-20,9865,1523,89,4,15,199.0
16873,2025-09-20,8329,7653,73,15,15,199.0
16874,2025-09-20,542,14315,61,8,15,199.0
16875,2025-09-20,16509,1811,98,8,15,199.0
16876,2025-09-20,19023,16285,11,7,15,199.0
16877,2025-09-20,4560,13459,58,14,15,199.0
16878,2025-09-20,17196,15799,97,1,15,199.0
16879,2025-09-20,13152,18445,103,9,15,199.0
16880,2025-09-20,9274,16758,61,8,15,199.0
16881,2025-09-20,8141,632,44,18,15,199.0
16882,2025-09-20,6386,3899,23,9,15,300.4
16883,2025-09-20,9923,3036,52,9,15,199.0
16884,2025-09-20,14698,20078,41,11,15,199.0
16885,2025-09-20,4170,1886,31,4,15,199.0
16886,2025-09-20,17965,12938,59,13,15,199.0
16887,2025-09-20,7867,18042,85,5,15,199.0
16888,2025-09-20,1610,19114,45,2,15,199.0
16889,2025-09-20,14623,20929,78,18,15,199.0
16890,2025-09-20,5936,7661,66,4,15,199.0
16891,2025-09-20,19145,4056,48,8,15,199.0
16892,2025-09-20,7170,14434,52,3,15,199.0
16893,2025-09-20,12816,8835,61,1,15,199.0
16894,2025-09-20,12047,4616,89,13,15,199.0
16895,2025-09-20,16036,20263,66,10,15,199.0
16896,2025-09-20,16247,11403,41,4,15,199.0
16897,2025-09-20,12366,4840,103,3,15,199.0
16898,2025-09-20,777,17893,50,12,15,199.0
16899,2025-09-20,1853,9577,75,10,15,199.0
16900,2025-09-20,9696,16182,41,16,15,199.0
16901,2025-09-20,16341,8184,50,13,15,199.0
16902,2025-09-20,7564,13951,43,8,15,199.0
16903,2025-09-20,10018,9177,60,11,15,199.0
16904,2025-09-20,2262,5739,74,7,15,199.0
16905,2025-09-20,17319,14060,76,6,15,199.0
16906,2025-09-20,4534,1097,95,5,15,199.0
16907,2025-09-20,5968,6185,50,11,15,199.0
16908,2025-09-20,3577,16809,71,6,15,199.0
16909,2025-09-20,17828,7035,86,17,15,199.0
16910,2025-09-20,15758,3455,59,6,15,199.0
16911,2025-09-20,17199,3640,23,11,15,199.0
16912,2025-09-20,4647,15248,56,8,15,199.0
16913,2025-09-20,17761,9388,34,7,15,199.0
16914,2025-09-20,20850,6103,29,12,15,403.49
16915,2025-09-20,8091,19434,64,21,15,199.0
16916,2025-09-20,323,10310,64,15,15,199.0
16917,2025-09-20,4231,2660,67,17,15,199.0
16918,2025-09-20,16226,84,64,28,15,199.0
16919,2025-09-20,19346,16225,52,10,15,199.0
16920,2025-09-20,1097,15517,6,6,15,199.0
16921,2025-09-20,11931,8163,72,11,15,224.06
16922,2025-09-20,5331,14648,12,16,15,199.0
16923,2025-09-20,969,9639,25,20,15,199.0
16924,2025-09-20,4050,12915,68,6,15,199.0
16925,2025-09-20,17301,20002,65,3,15,199.0
16926,2025-09-20,1345,10202,34,5,15,199.0
16927,2025-09-20,14431,2611,83,15,15,199.0
16928,2025-09-20,5488,7559,37,3,15,199.0
16929,2025-09-20,11252,16119,102,8,15,199.0
16930,2025-09-20,11802,4312,4,12,15,199.0
16931,2025-09-20,4481,20290,79,8,15,199.0
16932,2025-09-20,2690,6547,70,10,15,199.0
16933,2025-09-20,9528,4142,11,7,15,199.0
16934,2025-09-20,8177,9958,88,9,15,199.0
16935,2025-09-20,15212,9646,38,7,15,199.0
16936,2025-09-20,6712,10625,38,10,15,652.61
16937,2025-09-20,2096,2050,93,16,15,199.0
16938,2025-09-20,14573,14464,67,15,15,199.0
16939,2025-09-20,9458,3447,83,17,15,199.0
16940,2025-09-20,20737,11642,64,14,15,199.0
16941,2025-09-20,2595,10849,72,15,15,199.0
16942,2025-09-20,3094,939,41,7,15,199.0
16943,2025-09-20,12237,15420,106,10,15,199.0
16944,2025-09-20,20208,4466,63,7,15,199.0
16945,2025-09-20,7430,111,52,19,15,199.0
16946,2025-09-20,3232,16977,89,4,15,199.0
16947,2025-09-20,12032,3591,53,12,15,199.0
16948,2025-09-20,14642,14330,61,12,15,199.0
16949,2025-09-20,20360,9920,23,14,15,199.0
16950,2025-09-20,13604,581,49,6,15,199.0
16951,2025-09-20,5788,12887,71,8,15,199.0
16952,2025-09-20,10162,20058,86,10,15,199.0
16953,2025-09-20,9140,5371,72,3,15,199.0
16954,2025-09-20,11929,8930,83,9,15,199.0
16955,2025-09-20,5881,18276,75,12,15,199.0
16956,2025-09-20,17310,13287,25,7,15,199.0
16957,2025-09-20,13863,3670,33,7,15,199.0
16958,2025-09-20,12450,1673,93,7,15,199.0
16959,2025-09-20,11151,9984,74,3,15,218.5
16960,2025-09-20,2166,3663,60,14,15,199.0
16961,2025-09-20,1118,15956,37,11,15,199.0
16962,2025-09-20,20821,19884,96,13,15,199.0
16963,2025-09-20,591,7038,38,19,15,199.0
16964,2025-09-20,7805,10558,5,17,15,199.0
16965,2025-09-20,12676,12207,22,0,15,199.0
16966,2025-09-20,20885,11712,40,22,15,199.0
16967,2025-09-20,3597,15483,19,19,15,199.0
16968,2025-09-20,1717,16909,60,20,15,199.0
16969,2025-09-20,4557,8700,33,8,15,199.0
16970,2025-09-20,16104,697,111,14,15,199.0
16971,2025-09-20,3529,14073,59,14,15,199.0
16972,2025-09-20,1284,6127,32,15,15,199.0
16973,2025-09-20,10639,18779,89,6,15,199.0
16974,2025-09-20,19464,10853,12,14,15,411.58
16975,2025-09-20,6524,9700,52,3,15,199.0
16976,2025-09-20,6824,8462,65,17,15,229.83
16977,2025-09-20,20638,10128,21,12,15,199.0
16978,2025-09-20,4620,9185,62,11,15,248.01
16979,2025-09-20,19055,10009,70,7,15,199.0
16980,2025-09-20,10662,9581,14,2,15,199.0
16981,2025-09-20,1651,15094,67,20,15,199.0
16982,2025-09-20,14970,3350,69,6,15,199.0
16983,2025-09-20,2607,8655,78,15,15,199.0
16984,2025-09-20,20995,6227,51,16,15,199.0
16985,2025-09-20,7421,1878,38,18,15,199.0
16986,2025-09-20,6674,5561,39,7,15,199.0
16987,2025-09-20,9429,7652,33,10,15,459.81
16988,2025-09-20,17052,1871,99,21,15,199.0
16989,2025-09-20,5851,20958,19,17,15,199.0
16990,2025-09-20,12156,3257,93,9,15,199.0
16991,2025-09-20,10135,5443,84,4,15,199.0
16992,2025-09-20,14447,14476,136,0,15,199.0
16993,2025-09-20,11106,18739,72,16,15,199.0
16994,2025-09-20,18824,18923,27,11,15,199.0
16995,2025-09-20,3407,20305,79,18,15,199.0
16996,2025-09-20,13717,304,17,9,15,199.0
16997,2025-09-20,8413,6899,51,14,15,199.0
16998,2025-09-20,17939,19270,28,7,15,199.0
16999,2025-09-20,1710,777,60,13,15,199.0
17000,2025-09-20,19064,103,37,16,15,305.3
17001,2025-09-20,2545,8927,57,17,15,199.0
17002,2025-09-20,1271,5011,70,6,15,199.0
17003,2025-09-20,12112,6666,53,7,15,222.12
17004,2025-09-20,14345,4652,97,14,15,199.0
17005,2025-09-20,15460,1809,84,13,15,199.0
17006,2025-09-20,13518,10539,76,15,15,199.0
17007,2025-09-20,17940,12018,100,12,15,199.0
17008,2025-09-20,9952,20066,54,2,15,199.0
17009,2025-09-20,8363,20702,64,14,15,199.0
17010,2025-09-20,19111,19613,97,9,15,199.0
17011,2025-09-20,16754,18750,40,14,15,199.0
17012,2025-09-20,15649,14186,88,12,15,199.0
17013,2025-09-20,15010,17384,64,11,15,199.0
17014,2025-09-20,17767,12781,84,10,15,199.0
17015,2025-09-20,4023,5447,87,0,15,199.0
17016,2025-09-20,5525,15724,38,14,15,199.0
17017,2025-09-20,10104,20243,52,5,15,199.0
17018,2025-09-20,10700,4735,44,12,15,199.0
17019,2025-09-20,947,2103,32,15,15,199.0
17020,2025-09-20,1392,8888,71,13,15,199.0
17021,2025-09-20,4654,4737,51,11,15,199.0
17022,2025-09-20,4844,8649,82,11,15,199.0
17023,2025-09-20,1736,716,52,13,15,199.0
17024,2025-09-20,6169,12986,105,19,15,199.0
17025,2025-09-20,10861,16114,53,10,15,199.0
17026,2025-09-20,2025,16605,52,5,15,199.0
17027,2025-09-20,3571,4087,56,18,15,199.0
17028,2025-09-20,13353,10154,63,12,15,199.0
17029,2025-09-20,7423,14575,83,10,15,199.0
17030,2025-09-20,5948,1594,35,4,15,199.0
17031,2025-09-20,4241,1503,41,10,15,199.0
17032,2025-09-20,11032,9916,78,9,15,199.0
17033,2025-09-20,14192,17662,65,7,15,199.0
17034,2025-09-20,19327,1591,29,10,15,199.0
17035,2025-09-20,3038,9173,42,24,15,199.0
17036,2025-09-20,2680,19754,22,10,15,199.0
17037,2025-09-20,10562,18519,88,11,15,199.0
17038,2025-09-20,20775,346,38,7,15,199.0
17039,2025-09-20,15624,8085,54,18,15,199.0
17040,2025-09-20,18427,2384,64,7,15,199.0
17041,2025-09-20,14204,17046,71,3,15,199.0
17042,2025-09-20,2312,20889,44,23,15,199.0
17043,2025-09-20,5316,17733,39,5,15,199.0
17044,2025-09-20,14248,31,61,19,15,199.0
17045,2025-09-20,952,15033,99,8,15,199.0
17046,2025-09-20,19557,3309,76,9,15,199.0
17047,2025-09-20,8884,11616,41,9,15,199.0
17048,2025-09-20,17579,19100,47,13,15,199.0
17049,2025-09-20,19797,803,35,17,15,199.0
17050,2025-09-20,14878,15418,55,21,15,199.0
17051,2025-09-20,75,5926,26,14,15,199.0
17052,2025-09-20,13386,7075,66,5,15,199.0
17053,2025-09-20,2355,15823,24,14,15,199.0
17054,2025-09-20,14803,4715,35,6,15,219.12
17055,2025-09-20,18643,8306,79,15,15,199.0
17056,2025-09-20,12075,4878,87,12,15,199.0
17057,2025-09-20,17921,12710,72,11,15,199.0
17058,2025-09-20,18712,8968,99,17,15,199.0
17059,2025-09-20,5308,510,36,21,15,199.0
17060,2025-09-20,13278,20009,72,9,15,199.0
17061,2025-09-20,15533,17189,61,21,15,199.0
17062,2025-09-20,16469,4657,117,16,15,199.0
17063,2025-09-20,8724,2051,105,19,15,199.0
17064,2025-09-20,2613,14439,69,16,15,199.0
17065,2025-09-20,10031,20480,67,10,15,228.29
17066,2025-09-20,7295,11494,69,12,15,199.0
17067,2025-09-20,5925,15927,39,14,15,199.0
17068,2025-09-20,17295,10621,54,7,15,199.0
17069,2025-09-20,20885,8560,99,2,15,199.0
17070,2025-09-20,8966,5061,83,3,15,199.0
17071,2025-09-20,7405,9035,30,16,15,199.0
17072,2025-09-20,4821,9086,81,11,15,199.0
17073,2025-09-20,805,5065,49,25,15,357.56
17074,2025-09-20,13174,11232,29,14,15,199.0
17075,2025-09-20,916,9993,83,16,15,199.0
17076,2025-09-20,18562,15573,85,10,15,199.0
17077,2025-09-20,567,6897,81,15,15,199.0
17078,2025-09-20,7045,16118,63,17,15,199.0
17079,2025-09-20,7681,12708,34,7,15,199.0
17080,2025-09-20,14922,16617,35,14,15,199.0
17081,2025-09-20,1855,20784,24,8,15,199.0
